Front,Back,Tags
麦,"Kanji: 麦<br>Romaji: mugi<br>Meaning: gandum<br>Example: 麦は健康に良いと聞いたので、最近パンをよく食べるようになりました
Mugi wa kenkou ni ii to kiita node, saikin pan o yoku taberu you ni narimashita
(Saya mendengar bahwa gandum baik untuk kesehatan, jadi sekarang saya sering makan roti)

麦の収穫の時期は、田んぼの近くで金色の風景が見られます
Mugi no shūkaku no jiki wa, tanbo no chikaku de kiiro no fūkei ga miraremasu
(Saat musim panen gandum, Anda bisa melihat pemandangan berwarna emas di sekitar sawah)",plant
人参,"Kanji: 人参<br>Romaji: ninjin<br>Meaning: carrot<br>Example: 人参は健康にいい野菜で、特に目や皮膚の健康に良いとされています
にんじんはけんこうにいいやさいで、とくにめやひふのけんこうにいいとされています
(Carrots are a healthy vegetable, especially known to be good for eye and skin health)

人参を食べるときは、皮をむいてから調理するのが一般的です
にんじんをたべるときは、かわをむいてからちょうりするのがいっぱんてきです
(When eating carrots, it's common to peel the skin before cooking)",plant
大蒜,"Kanji: 大蒜<br>Romaji: ninniku<br>Meaning: garlic<br>Example: 大蒜は料理に使うと、味がとても深くなりますが、においが強いので、食べる前に歯を磨いた方がいいです
Ōnion wa ryōri ni tsukau to, aji ga totemo fukaku narimasu ga, nioi ga tsuyoi node, taberu mae ni ha o migaita hou ga ii desu
(Ketika digunakan dalam masakan, bawang putih membuat rasa menjadi lebih kaya, tetapi karena bau yang kuat, sebaiknya bersihkan gigi sebelum makan)

大蒜は健康にいいと聞きましたが、私はにおいが苦手なので、あまり食べません
Ōnion wa kenkō ni ii to kikimashita ga, watashi wa nioi ga nigate na node, amari tabemasen
(Saya mendengar bahwa bawang putih baik untuk kesehatan, tetapi karena saya tidak suka bau, saya jarang memakannya)",plant
林檎,"Kanji: 林檎<br>Romaji: ringo<br>Meaning: apel<br>Example: 林檎のジュースを飲むと、夏の暑さが少し和らぐ気がする
Ringo no jūsu o nomu to, natsu no atsusa ga sukoshi yawaragu ki ga suru
(When I drink apple juice, I feel like the summer heat becomes a little more bearable)

林檎の木の下で本を読むのは、とても静かで心地よい
Ringo no ki no shita de hon o yomu no wa, totemo shizuka de kokochi-yoi
(Reading a book under an apple tree is very quiet and comfortable)",plant
植物,"Kanji: 植物<br>Romaji: shokubutsu<br>Meaning: plant<br>Example: 公園にはいろいろな植物が育っていて、春にはきれいな花が咲きます
Kōen ni wa iroro na shokubutsu ga sodatatte, haru ni wa kirei na hana ga sakimasu
(Di taman ada berbagai macam tanaman yang tumbuh, dan di musim semi bunga-bunga cantik mekar)

この植物は水をあまり必要としませんが、日光はたくさん必要です
Kono shokubutsu wa mizu o amari hitsuyō to shimasen ga, nikkō wa takusan hitsuyō desu
(Tanaman ini tidak memerlukan banyak air, tetapi memerlukan banyak cahaya matahari)",plant
竹,"Kanji: 竹<br>Romaji: take<br>Meaning: bamboo<br>Example: 竹林の中を歩くと、風に揺れる竹の葉の音がとても静かで心が落ち着きます
Takimori no naka o aru to, kaze ni yureru take no ha no oto ga totemo shizuka de kokoro ga ochi tsukimasu
Walking through the bamboo grove, the sound of the bamboo leaves swaying in the wind is very quiet and calms the heart

この公園には大きな竹がたくさんあり、夏には涼しい日陰を作ってくれます
Kono kōen ni wa ōkina take ga takusan ari, natsu ni wa suzushii hikari kage o tsukutte kuremasu
This park has many large bamboo trees, and in the summer they create cool shade",plant
玉葱,"Kanji: 玉葱<br>Romaji: tamanegi<br>Meaning: onion<br>Example: 玉葱は料理の味を引き立てるのにとても役立ちます
たまねぎはりょうりのあじをひきたてるのにとてもやく立ちます
(Tumis bawang bombay sangat membantu dalam menonjolkan rasa masakan)

このサラダには玉葱を細かく刻んで入れました
このサラダにはたまねぎをほそかくきざんでいれました
(Dalam salad ini, saya memotong bawang bombay halus dan memasukkannya)",plant
初心者,"Kanji: 初心者<br>Romaji: shoshinsha<br>Meaning: pemula<br>Example: 初心者の私でも、このレシピなら簡単に作れると思います
Shoshinsha no watashi demo, kono reshipi nara kantan ni tsukureru to omoimasu
(Meski saya seorang pemula, saya pikir resep ini bisa dibuat dengan mudah)

このゲームは初心者にも優しいので、ぜひ挑戦してみてください
Kono geemu wa shoshinsha ni mo yasashii node, zehi chousen shite mite kudasai
(Permainan ini mudah untuk pemula, jadi silakan coba)",people
社会,"Kanji: 社会<br>Romaji: shakai<br>Meaning: masyarakat<br>Example: 社会では、みんなが協力して働くことが大切です。例えば、学校の社会科の授業では、歴史や政治について学びます。社会を理解することは、将来の仕事や生活に役立ちます
Shakai de wa, minna ga kyōryoku shite hataraku koto ga taisetsu desu. Tatoeba, gakkō no shakai-ka no jugyō de wa, rekishi ya seiji ni tsuite manabimasu. Shakai o rikai suru koto wa, shōrai no shigoto ya seikatsu ni tatayorimasu
(Menjadi penting untuk bekerja sama di masyarakat. Misalnya, di pelajaran ilmu sosial di sekolah, kita belajar tentang sejarah dan politik. Memahami masyarakat akan berguna untuk pekerjaan dan kehidupan masa depan)",people
先輩,"Kanji: 先輩<br>Romaji: senpai<br>Meaning: senpai<br>Example: 先輩は大学でよく勉強を教えてくれました 先輩のおかげで試験に合格できました
Senpai wa daigaku de yoku benkyou o oshiete kuremashita senpai no okage de shiken ni gokaku dekimashita
(Senpai often helped me study at university. Thanks to senpai, I was able to pass the exam)

先輩は仕事でいつも助けてくれるので、とても感謝しています
Senpai wa shigoto de itsumo tasukete kurete iru node, totemo kansha shite imasu
(I'm very grateful because senpai always helps me at work)",people
お年寄り,"Kanji: お年寄り<br>Romaji: otoshiyori<br>Meaning: elderly<br>Example: お年寄りの方は、公園のベンチでゆっくりと休んでいました。お孫さんと一緒に散歩をしている姿も見られました
Otoshiogori no kata wa, kōen no benchi de yukkuri to yasunde imashita. Omagosan to issho ni sanpo o shite iru sugata mo mirare mashita
(Orang tua biasanya duduk tenang di bangku taman. Sesekali terlihat mereka berjalan-jalan bersama cucu mereka)

お年寄りの健康を守るために、家族は毎日の食事に気を配っています
Otoshiogori no kenkō o mamoru tame ni, kazoku wa mainichi no shokuji ni ki o kukutte imasu
(Keluarga selalu memperhatikan makanan harian untuk menjaga kesehatan orang tua)",people
政府,"Kanji: 政府<br>Romaji: seifu<br>Meaning: government <br>Example: 政府は新しい法律を作るために、国民の意見を聞くためのアンケートを実施しました
Seifu wa atarashii hōritsu o tsukuru tame ni, kokumin no iken o kiku tame no ankēto o jisshi shimashita
(Pemerintah melakukan survei untuk mendengarkan pendapat warga negara dalam membuat undang-undang baru)

この法律は、環境保護を目的としたもので、政府は国民に協力を呼びかけています
Kono hōritsu wa, kankyō hozen o mokuteki to shita mono de, seifu wa kokumin ni kyōryoku o yobikake te imasu
(Undang-undang ini bertujuan untuk melindungi lingkungan, dan pemerintah meminta kerjasama warga negara)",people
教徒,"Kanji: 教徒<br>Romaji: kyouto<br>Meaning: believer<br>Example: 教徒の人々は、毎週日曜日に教会に集まって礼拝をします。彼らは信仰を通じて、心の平和を感じることができます
Kyōto no hito-tachi wa, maishū nichiyōbi ni kyōkai ni atsumatte raihai o shimasu. Kare-tachi wa shinkō o tsūjite, kokoro no heiwa o kanjiru koto ga dekimasu
(Pengikut agama biasanya berkumpul di gereja setiap Minggu untuk beribadat. Mereka merasa damai di hati melalui iman mereka)",people
姉,"Kanji: 姉<br>Romaji: ane<br>Meaning: older sis<br>Example: 姉は毎日学校から帰ると、すぐに宿題を始めます。でも、時々テレビを見ながら勉強することもあります。姉は勉強が好きで、いつも真面目にやっています
Ane wa mainichi gakkou kara kaeru to, sugu ni shukudai o hajimemasu Demo, tokidoki terebi o miru nagara benkyou suru koto mo arimasu Ane wa benkyou ga suki de, itsumo majime ni yatte imasu
(Sister always starts her homework as soon as she gets home from school. But sometimes she studies while watching TV. My sister loves studying and always does it seriously)",people
兄,"Kanji: 兄<br>Romaji: ani<br>Meaning: older bro<br>Example: 兄は毎日学校に行って、勉強を頑張っています。でも、時々疲れてしまうので、休むこともあります。兄は私に勉強のコツを教えてくれるので、とても助かります
ani wa mainichi gakkou ni itte benkyou o ganbatte imasu demo tokidoki tsukarete shimau node yasumu koto mo arimasu ani wa watashi ni benkyou no kotsu o oshiete kureuru no de totemo tasukarimasu
(My brother goes to school every day and studies hard. But sometimes he gets tired, so he takes a break. My brother teaches me study tips, so I really appreciate it.)",people
長男,"Kanji: 長男<br>Romaji: chounan<br>Meaning: eldest son<br>Example: 長男の田中さんは家族の期待を背負って大学に入りましたが、彼は自分の道を選ぶために、親の反対を押し切って海外留学を決めました
Chōnan no Tanaka-san wa kazoku no kibō o seoitotte daigaku ni hairimashita ga kare wa jibun no michi o erabunotame ni oya no hantai o oshikirete kaigai ryūgaku o kimemashita
(Tanaka-san, the eldest son, entered university carrying his family's expectations, but he decided to study abroad against his parents' wishes to choose his own path)

田中さんは長男として責任を感じていたので、最初は留学の話を家族に言い出せませんでした
Tanaka-san wa chōnan to shite sekinin o kanjiteita node saisho wa ryūgaku no hanashi o kazoku ni ii dasenakatta deshita
(As the eldest son, Tanaka-san felt responsible, so at first he couldn't tell his family about studying abroad)",people
代表,"Kanji: 代表<br>Romaji: daihyou<br>Meaning: representative <br>Example: 代表はチームのリーダーとして、みんなの意見をまとめて発表します
Daihyō wa chīmu no rīdā to shite, minna no iken o matome te happyō shimasu
(Representatif sebagai pemimpin tim, akan merangkum dan menyampaikan pendapat semua orang)

この会社の代表は、毎年新しいプロジェクトを提案します
Kono kaisha no daihyō wa, maitoshi atarashii purojekuto o teian shimasu
(Pemimpin perusahaan ini setiap tahun mengusulkan proyek baru)",people
独身,"Kanji: 独身<br>Romaji: dokushin<br>Meaning: bujangan<br>Example: 独身の生活は自由だと思っていたけど、実はとても寂しい時もある
dokushin no seikatsu wa jiyū da to omotte ita kedo, jitsu wa totemo sabishii toki mo aru
(Though I thought that single life was free, there are times when it feels very lonely)

独身の友達は、仕事や趣味に時間を使う人が多い
dokushin no tomodachi wa, shigoto ya shumi ni jikan o tsukau hito ga ooi
(Many of my single friends spend their time on work or hobbies)",people
双子,"Kanji: 双子<br>Romaji: futago<br>Meaning: kembar<br>Example: 双子の兄はよく私に似ていて、よく間違えられますが、弟は全然違います
ふたごのあにはよくわたしににていて、よくまちがえられますが、おとうとはぜんぜんちがいます
(The older twin brother looks very much like me, so people often mistake us, but the younger brother is completely different)

双子の姉妹は同じ学校に通っていますが、性格は全然違います
ふたごのしまいはおなじがっこうにかよっていますが、せいかくはぜんぜんちがいます
(The twin sisters go to the same school, but their personalities are completely different)",people
義理の~,"Kanji: 義理の~<br>Romaji: giri no <br>Meaning: ~ ipar<br>Example: 義理の母は毎週日曜日に家に来て、料理を作ってくれます。でも、義理の父はほとんど来ません。義理の家族との関係は複雑です
Giri no haha wa maishū nichiyōbi ni ie ni kite, ryōri o tsukutte kuremasu. Demo, giri no chichi wa hotondo kimasen. Giri no kazoku to no kankei wa fukuzatsu desu
(My stepmother comes to our house every Sunday to cook for us, but my stepfather rarely visits. The relationship with my stepfamily is complicated)",people
